충전소명,충전일,충전시작시간,충전종료시간,충전일자,충전시간,요일,주말
중랑구청,2021-09-01,2021-09-01 18:36:27,2021-09-01 19:04:51,2021-09-01,28.0,2,0
중랑구청,2021-09-01,2021-09-01 18:08:46,2021-09-01 19:40:36,2021-09-01,91.0,2,0
중랑구청,2021-09-01,2021-09-01 18:03:51,2021-09-01 18:29:07,2021-09-01,25.0,2,0
중랑구청,2021-09-01,2021-09-01 07:10:19,2021-09-01 07:29:18,2021-09-01,18.0,2,0
중랑구청,2021-09-01,2021-09-01 05:02:48,2021-09-01 05:23:10,2021-09-01,20.0,2,0
중랑구청,2021-09-01,2021-09-01 03:05:08,2021-09-01 04:06:31,2021-09-01,61.0,2,0
중랑구청,2021-08-31,2021-08-31 16:33:51,2021-08-31 17:15:29,2021-08-31,41.0,1,0
중랑구청,2021-08-31,2021-08-31 15:53:02,2021-08-31 16:53:44,2021-08-31,60.0,1,0
중랑구청,2021-08-31,2021-08-31 14:47:19,2021-08-31 15:13:25,2021-08-31,26.0,1,0
중랑구청,2021-08-31,2021-08-31 13:52:50,2021-08-31 15:32:25,2021-08-31,99.0,1,0
중랑구청,2021-08-31,2021-08-31 10:21:33,2021-08-31 12:04:51,2021-08-31,103.0,1,0
중랑구청,2021-08-31,2021-08-31 07:25:23,2021-08-31 07:52:27,2021-08-31,27.0,1,0
중랑구청,2021-08-30,2021-08-30 20:30:29,2021-08-30 20:43:00,2021-08-30,12.0,0,0
중랑구청,2021-08-30,2021-08-30 17:25:52,2021-08-30 17:43:17,2021-08-30,17.0,0,0
중랑구청,2021-08-30,2021-08-30 13:17:47,2021-08-30 13:45:22,2021-08-30,27.0,0,0
중랑구청,2021-08-30,2021-08-30 07:01:20,2021-08-30 07:50:05,2021-08-30,48.0,0,0
중랑구청,2021-08-29,2021-08-29 19:45:29,2021-08-29 20:07:02,2021-08-29,21.0,6,1
중랑구청,2021-08-29,2021-08-29 18:31:22,2021-08-29 18:51:13,2021-08-29,19.0,6,1
중랑구청,2021-08-29,2021-08-29 15:05:30,2021-08-29 16:01:14,2021-08-29,55.0,6,1
